"Time of Day","Lap","LeadLap","Lap Tm","Speed","S1","S1 Tm","S2","S2 Tm","S3","S3 Tm","SPT","SPT Tm"
4 - Julio Campos - Stock Car PRO 2024
"14:23:03.209","12","12","1:32.330","134,245","0,0","27.364","0,0","27.955","0,0","37.011","217,7","0.496"
"14:24:36.140","13","13","1:32.931","133,376","0,0","27.644","0,0","28.118","0,0","37.169","217,7","0.496"
"14:26:08.846","14","14","1:32.706","133,700","0,0","27.452","0,0","28.175","0,0","37.079","219,5","0.492"
"14:27:41.981","15","15","1:33.135","133,084","0,0","28.136","0,0","27.960","0,0","37.039","208,5","0.518"
"14:29:15.372","16","16","1:33.391","132,719","0,0","27.605","0,0","28.097","0,0","37.689","219,5","0.492"
"14:30:49.567","17","17","1:34.195","131,587","0,0","27.670","0,0","28.885","0,0","37.640","218,6","0.494"
"14:32:22.803","18","18","1:33.236","132,940","0,0","27.592","0,0","28.253","0,0","37.391","219,5","0.492"
"14:33:56.341","19","19","1:33.538","132,511","0,0","27.813","0,0","28.206","0,0","37.519","208,5","0.518"
"14:35:29.505","20","20","1:33.164","133,043","0,0","27.587","0,0","28.193","0,0","37.384","219,5","0.492"
"14:37:03.117","21","21","1:33.612","132,406","0,0","27.695","0,0","28.379","0,0","37.538","219,5","0.492"
"14:38:37.188","22","22","1:34.071","131,760","0,0","27.826","0,0","28.391","0,0","37.854","208,9","0.517"
"14:40:10.946","23","23","1:33.758","132,200","0,0","27.742","0,0","28.325","0,0","37.691","219,5","0.492"
"14:41:45.805","24","24","1:34.859","130,666","0,0","28.082","0,0","28.425","0,0","38.352","208,1","0.519"
"14:43:19.901","25","25","1:34.096","131,725","0,0","27.710","0,0","28.403","0,0","37.983","219,5","0.492"
"14:44:54.770","26","26","1:34.869","130,652","0,0","28.453","0,0","28.415","0,0","38.001","219,1","0.493"
"14:46:29.220","27","27","1:34.450","131,231","0,0","28.131","0,0","28.443","0,0","37.876","207,7","0.520"
"14:48:04.015","28","28","1:34.795","130,754","0,0","28.046","0,0","28.672","0,0","38.077","208,1","0.519"
"14:49:38.684","29","29","1:34.669","130,928","0,0","28.051","0,0","28.662","0,0","37.956","207,7","0.520"
"14:51:13.082","30","30","1:34.398","131,304","0,0","27.910","0,0","28.466","0,0","38.022","219,1","0.493"
"14:52:47.855","31","31","1:34.773","130,784","0,0","27.935","0,0","28.661","0,0","38.177","208,1","0.519"
"14:54:22.925","32","32","1:35.070","130,376","0,0","27.947","0,0","28.714","0,0","38.409","218,6","0.494"
"14:55:58.252","33","33","1:35.327","130,024","0,0","28.229","0,0","28.766","0,0","38.332","208,5","0.518"
30 - Cesar Ramos - Stock Car PRO 2024
"14:05:33.549","1","1","1:37.907","126,598","0,0","32.066","0,0","28.558","0,0","37.283","168,7","0.640"
"14:07:06.345","2","2","1:32.796","133,570","0,0","28.076","0,0","27.859","0,0","36.861","207,3","0.521"
"14:08:38.693","3","3","1:32.348","134,218","0,0","27.590","0,0","27.947","0,0","36.811","218,2","0.495"
"14:10:10.832","4","4","1:32.139","134,523","0,0","27.585","0,0","27.677","0,0","36.877","219,1","0.493"
"14:11:43.104","5","5","1:32.272","134,329","0,0","27.523","0,0","27.954","0,0","36.795","219,1","0.493"
"14:13:15.607","6","6","1:32.503","133,993","0,0","27.553","0,0","27.842","0,0","37.108","219,5","0.492"
"14:14:48.945","7","7","1:33.338","132,795","0,0","28.184","0,0","28.115","0,0","37.039","207,3","0.521"
"14:16:21.633","8","8","1:32.688","133,726","0,0","27.460","0,0","28.057","0,0","37.171","218,6","0.494"
